Month,Car,TypeOfTrigger,Location,Cause
2022-09,4T1BF1FK6HU452251,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control based on their assessment that the Ghost vehicle was driving too closely to the preceding vehicle in the particular driving environment."
2022-09,4T1BF1FK7HU356953,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control based on their assessment that the Ghost vehicle was driving too closely to the preceding vehicle in the particular driving environment."
2022-09,4T1BF1FK7HU356953,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-09,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-09,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-09,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-10,4T1BF1FK7HU356953,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK6HU452251,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK6HU452251,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,4T1BF1FK6HU452251,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control of the vehicle in response to unexpected braking or the system braking with too much or too little force in the particular driving environment.  "
2022-10,4T1BF1FK0HU317251,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control based on their assessment that the Ghost vehicle was driving too closely to the preceding vehicle in the particular driving environment."
2022-10,4T1BF1FK6HU452251,AV System,Highway,The AV Test Driver took control after engaging the autonomous system due to immediate unexpected behavior of the system.  The AV Safety Drivers are trained to take control proactively should the system not operate as expected. 
2022-10,4T1BF1FK0HU317251,Test Driver,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,The AV Test Driver took control after engaging the autonomous system due to immediate unexpected behavior of the system.  The AV Safety Drivers are trained to take control proactively should the system not operate as expected. 
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,4T1BF1FK6HU452251,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,4T1BF1FK6HU452251,Test Driver,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK6HU452251,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,4T1BF1FK6HU734745,AV System,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,4T1BF1FK6HU734745,Test Driver,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK6HU452251,Test Driver,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,4T1BF1FK6HU734745,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK0HU317251,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control based on their assessment that the Ghost vehicle was driving too closely to the preceding vehicle in the particular driving environment."
2022-10,4T1BF1FK7HU356953,AV System,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control based on their assessment that the Ghost vehicle was driving too closely to the preceding vehicle in the particular driving environment."
2022-10,4T1BF1FK7HU356953,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control of the vehicle in response to unexpected braking or the system braking with too much or too little force in the particular driving environment.  "
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control of the vehicle in response to unexpected braking or the system braking with too much or too little force in the particular driving environment.  "
2022-10,4T1BF1FK6HU734745,AV System,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,The AV Test Driver took control after engaging the autonomous system due to immediate unexpected behavior of the system.  The AV Safety Drivers are trained to take control proactively should the system not operate as expected. 
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control of the vehicle in response to unexpected braking or the system braking with too much or too little force in the particular driving environment.  "
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control of the vehicle in response to unexpected braking or the system braking with too much or too little force in the particular driving environment.  "
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control of the vehicle in response to unexpected braking or the system braking with too much or too little force in the particular driving environment.  "
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control of the vehicle in response to unexpected braking or the system braking with too much or too little force in the particular driving environment.  "
2022-10,4T1BF1FK7HU356953,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control based on their assessment that the Ghost vehicle was driving too closely to the preceding vehicle in the particular driving environment."
2022-10,4T1BF1FK6HU377311,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-10,4T1BF1FK6HU734745,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-10,4T1BF1FK6HU734745,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,4T1BF1FK6HU734745,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,SALWS2RU6MA760657,Test Driver,Highway,The AV Test Driver took control of the vehicle due to unexpected road conditions rendering continued AV operation unadvisable.  These may include unexpected sun glare or other unplanned conditions.  
2022-10,SALWS2RU6MA760657,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,SALWS2RU6MA760657,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,SALWS2RU6MA760657,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,SALWS2RU6MA760657,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-10,SALWS2RU6MA760657,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-10,SALWS2RU6MA760657,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle made contact with a lane marker. "
2022-10,SALWS2RU6MA760657,AV System,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,SALWS2RU6MA760657,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK6HU734745,Test Driver,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control of the vehicle in response to unexpected braking or the system braking with too much or too little force in the particular driving environment.  "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control based on their assessment that the Ghost vehicle was driving too closely to the preceding vehicle in the particular driving environment."
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,SALWS2RU6MA760657,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system when the vehicle overrode a lane marker. "
2022-10,4T1BF1FK3HU693877,AV System,Highway,"The system disengaged due to undesirable performance, indicating in most cases either that the system took longer to operate than the prescribed limits, an exception condition or a software bug.  In each of these cases, the AV operator was alerted to take control and did so without the need for the system to achieve a Minimal Risk Condition. "
2022-10,4T1BF1FK3HU693877,Test Driver,Highway,"The autonomous system perceives and understands the environment by processing raw camera inputs, detecting surfaces and objects in a scene, and calculating distance, velocity and motion vector for every pixel.  Ghost AV Test Drivers are trained to disengage proactively.  The AV Test Driver took control based on their assessment that the Ghost vehicle was driving too closely to the preceding vehicle in the particular driving environment."
2022-10,4T1BF1FK6HU377311,Test Driver,Highway,"The AV Test Driver took control from the autonomous system due to undesirable lane placement.  AV Test Drivers consider various factors, including the amount of traffic and the behavior of any surrounding vehicles. In addition to their own perception, an in-vehicle display provides input on the vehicle's lane placement.  Also incorporated is an advanced system for fluid exchange between the driver and the system without the need for buttons or switches.  This allows the AV Test Drivers to take control to provide a transitory adjustment.  In this case, the AV Test Driver took control from the autonomous system in response to the lateral movement of the vehicle within the lane. "
